REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Gaston Leroux	1898-11-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-novembre-1898/66/177671/1
Gaston Leroux	1898-11-26	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/26-novembre-1898/66/172315/1
Gaston Leroux	1899-03-09	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/09-mars-1899/66/165269/1
Gaston Leroux	1899-03-13	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/13-mars-1899/66/164307/1
Gaston Leroux	1899-03-22	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/22-mars-1899/66/172303/1
Gaston Leroux	1899-03-26	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/26-mars-1899/66/187003/1
Gaston Leroux	1899-04-05	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/05-avril-1899/66/166309/1
Gaston Leroux	1899-04-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-avril-1899/66/175641/1
Gaston Leroux	1899-04-19	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/19-avril-1899/66/177651/1
Gaston Leroux	1899-04-26	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/26-avril-1899/66/168295/1
Gaston Leroux	1899-05-03	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/03-mai-1899/66/179719/1
Gaston Leroux	1899-05-08	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/08-mai-1899/66/183281/1
